label,speed,length,dur0,min0,mean0,std0,hist0_0,hist0_1,hist0_2,hist0_3,hist0_4,hist0_5
0a,9.19648,4.36526,0.48,0.66437,0.839494,0.0149022,0.290323,0.16129,0.193548,0.354839,0,0
0a,6.94673,4.9646,0.688,0.649271,0.793501,0.014667,0.204545,0.113636,0.113636,0.545455,0.0227273,0
0a,9.05924,4.05854,0.448,0.66913,0.852576,0.0152591,0.344828,0.172414,0.172414,0.310345,0,0
0a,10.9852,5.2729,0.48,0.723052,0.84894,0.0111104,0.290323,0.16129,0.290323,0.258065,0,0
0a,11.5847,5.25172,0.448,0.708989,0.85279,0.013528,0.310345,0.172414,0.206897,0.310345,0,0
0a,8.79438,4.1275,0.448,0.772037,0.879705,0.00901408,0.344828,0.172414,0.482759,0,0,0
0a,8.59801,3.80605,0.448,0.723444,0.857637,0.0101956,0.310345,0.206897,0.241379,0.241379,0,0
0a,9.05258,3.86243,0.416,0.704626,0.855777,0.0118813,0.333333,0.148148,0.259259,0.259259,0,0
0a,7.98075,4.2564,0.512,0.702505,0.856209,0.0108832,0.30303,0.181818,0.333333,0.181818,0,0
0a,11.0971,4.43885,0.384,0.737705,0.879587,0.0103231,0.36,0.2,0.32,0.12,0,0
0a,10.7615,5.45248,0.448,0.565943,0.792576,0.0263152,0.275862,0.172414,0.103448,0.172414,0.275862,0
0a,7.05925,4.06613,0.56,0.676345,0.832848,0.0150311,0.277778,0.138889,0.166667,0.416667,0,0
0a,7.98075,4.21383,0.48,0.670733,0.827991,0.0162412,0.290323,0.16129,0.16129,0.387097,0,0
0a,10.4417,4.39945,0.416,0.678599,0.863208,0.0159637,0.37037,0.148148,0.222222,0.259259,0,0
0a,9.56383,3.92755,0.4,0.722572,0.885944,0.0124188,0.423077,0.192308,0.230769,0.153846,0,0
0a,8.19183,4.06315,0.384,0.731094,0.894905,0.0117438,0.4,0.2,0.32,0.08,0,0
0a,7.0278,4.12297,0.512,0.666381,0.823851,0.0157383,0.242424,0.212121,0.151515,0.393939,0,0
0a,9.68553,4.13249,0.416,0.727224,0.869351,0.0111251,0.333333,0.222222,0.222222,0.222222,0,0
0a,9.82335,4.34847,0.432,0.692335,0.848937,0.0143902,0.321429,0.178571,0.142857,0.357143,0,0
0a,10.2601,4.37766,0.512,0.656747,0.878582,0.0148677,0.484848,0.181818,0.121212,0.212121,0,0
0a,9.12077,4.42661,0.464,0.707792,0.868139,0.0154766,0.366667,0.133333,0.233333,0.266667,0,0
0a,9.10879,3.83784,0.432,0.696913,0.862314,0.0171284,0.357143,0.142857,0.178571,0.321429,0,0
0a,10.6151,4.24603,0.384,0.681084,0.862262,0.0147602,0.36,0.16,0.24,0.24,0,0
0a,10.1944,4.45836,0.432,0.774072,0.890837,0.0087128,0.357143,0.142857,0.5,0,0,0
0a,8.59801,4.08119,0.48,0.708006,0.853039,0.0123694,0.322581,0.16129,0.193548,0.322581,0,0
0a,8.94714,4.29463,0.48,0.65845,0.8221,0.0159852,0.290323,0.129032,0.193548,0.387097,0,0
0a,8.55068,4.10433,0.464,0.722405,0.87839,0.0139644,0.366667,0.166667,0.3,0.166667,0,0
0a,11.1518,4.63915,0.384,0.749548,0.883229,0.0115466,0.36,0.2,0.36,0.08,0,0
0a,9.32662,4.626,0.512,0.697686,0.850649,0.0138809,0.333333,0.121212,0.272727,0.272727,0,0
0a,10.1286,4.37556,0.432,0.625399,0.841363,0.0200897,0.357143,0.178571,0.142857,0.178571,0.142857,0
0a,9.10879,4.27506,0.48,0.716452,0.862198,0.0145303,0.322581,0.16129,0.193548,0.322581,0,0
0a,9.00735,4.32353,0.48,0.764566,0.888499,0.0100041,0.354839,0.129032,0.516129,0,0,0
0a,10.996,4.45703,0.4,0.730118,0.88259,0.0126281,0.384615,0.192308,0.230769,0.192308,0,0
0a,9.16249,3.71386,0.4,0.699224,0.873399,0.0132176,0.384615,0.192308,0.230769,0.192308,0,0
0a,9.32662,4.32755,0.448,0.689657,0.83406,0.0144505,0.310345,0.137931,0.172414,0.37931,0,0
0a,7.69866,4.18807,0.512,0.795887,0.897117,0.00769499,0.30303,0.272727,0.424242,0,0,0
0a,9.27718,3.76035,0.416,0.683914,0.856875,0.0133527,0.333333,0.222222,0.185185,0.259259,0,0
0a,9.32662,3.73065,0.4,0.737183,0.896733,0.0117281,0.423077,0.192308,0.269231,0.115385,0,0
0a,7.67078,3.96835,0.512,0.70587,0.856983,0.0127058,0.30303,0.181818,0.242424,0.272727,0,0
0a,7.0951,3.85973,0.544,0.696916,0.85541,0.0128472,0.285714,0.2,0.257143,0.257143,0,0
0a,7.48588,3.79285,0.48,0.720744,0.872164,0.014552,0.354839,0.16129,0.225806,0.258065,0,0
0a,10.1944,4.29525,0.4,0.708122,0.879442,0.0127819,0.423077,0.153846,0.230769,0.192308,0,0
0a,9.6906,4.28971,0.416,0.710813,0.870227,0.0124884,0.37037,0.185185,0.222222,0.222222,0,0
0a,8.45547,4.14882,0.496,0.665157,0.835324,0.0181836,0.3125,0.15625,0.15625,0.375,0,0
0a,10.1286,3.83536,0.384,0.738675,0.874411,0.00956613,0.36,0.2,0.28,0.16,0,0
0a,10.4417,4.45513,0.448,0.689555,0.853273,0.0142241,0.344828,0.172414,0.206897,0.275862,0,0
0a,7.51179,4.16654,0.56,0.684891,0.824908,0.0150081,0.25,0.194444,0.111111,0.444444,0,0
0a,7.73315,4.12435,0.544,0.690861,0.864059,0.0133718,0.314286,0.142857,0.371429,0.171429,0,0
0a,13.8279,4.64619,0.352,0.736982,0.900226,0.010855,0.434783,0.217391,0.217391,0.130435,0,0
0a,8.65496,3.69278,0.432,0.6653,0.843352,0.0156806,0.321429,0.214286,0.142857,0.321429,0,0
0a,7.98075,4.68204,0.576,0.686082,0.812316,0.0125167,0.216216,0.162162,0.135135,0.486486,0,0
0a,6.54077,3.62795,0.512,0.704335,0.860354,0.0148498,0.333333,0.151515,0.212121,0.30303,0,0
0a,9.32662,4.07884,0.416,0.709199,0.861405,0.0157473,0.37037,0.111111,0.185185,0.333333,0,0
0a,11.0812,4.137,0.416,0.67179,0.855222,0.0146732,0.333333,0.222222,0.148148,0.296296,0,0
0a,9.80438,4.34007,0.432,0.75607,0.872866,0.00816089,0.321429,0.25,0.428571,0,0,0
0a,10.8165,4.03817,0.384,0.743394,0.894712,0.011374,0.4,0.24,0.24,0.12,0,0
0a,9.05258,3.76587,0.432,0.663838,0.862514,0.0166763,0.392857,0.142857,0.178571,0.285714,0,0
0a,11.2477,4.43909,0.368,0.702557,0.896851,0.0159179,0.458333,0.166667,0.166667,0.208333,0,0
0a,12.7871,6.13781,0.464,0.745512,0.876016,0.00894486,0.3,0.2,0.4,0.1,0,0
0a,13.3019,5.32075,0.4,0.739115,0.88884,0.0107271,0.384615,0.230769,0.269231,0.115385,0,0
0a,13.9302,5.64638,0.4,0.793184,0.899485,0.00640789,0.346154,0.269231,0.384615,0,0,0
0a,10.2477,4.64564,0.48,0.633134,0.841446,0.0212635,0.354839,0.129032,0.16129,0.258065,0.0967742,0
0a,13.3019,5.60453,0.432,0.697514,0.856046,0.0136033,0.357143,0.142857,0.214286,0.285714,0,0
0a,12.2833,5.30637,0.416,0.666161,0.86635,0.0165725,0.37037,0.222222,0.148148,0.259259,0,0
0a,12.7586,5.57978,0.448,0.700464,0.850302,0.0141672,0.310345,0.172414,0.172414,0.344828,0,0
0a,14.2835,5.71338,0.384,0.667318,0.87324,0.0169436,0.4,0.2,0.16,0.24,0,0
0a,13.656,6.11787,0.448,0.743261,0.876508,0.00927248,0.344828,0.137931,0.448276,0.0689655,0,0
0a,13.656,5.31672,0.368,0.730015,0.90722,0.0127391,0.458333,0.208333,0.208333,0.125,0,0
0a,12.0669,5.34163,0.432,0.67266,0.846656,0.0171512,0.321429,0.178571,0.178571,0.321429,0,0
0a,13.656,5.75372,0.4,0.691036,0.865839,0.0160323,0.384615,0.153846,0.153846,0.307692,0,0
0a,13.3019,5.24981,0.416,0.702552,0.867709,0.0146539,0.333333,0.185185,0.222222,0.259259,0,0
0a,10.7844,4.83142,0.448,0.669481,0.837147,0.015661,0.310345,0.137931,0.206897,0.344828,0,0
0a,13.8935,5.48329,0.384,0.727311,0.870204,0.00944555,0.36,0.2,0.28,0.16,0,0
0a,13.0815,5.58146,0.416,0.717178,0.869789,0.0135816,0.37037,0.185185,0.185185,0.259259,0,0
0a,10.6115,5.37651,0.48,0.676622,0.835007,0.019351,0.322581,0.129032,0.129032,0.419355,0,0
0a,9.4755,4.4977,0.464,0.681094,0.859102,0.0163239,0.333333,0.166667,0.2,0.3,0,0
0a,11.3661,4.97079,0.448,0.716744,0.866852,0.0148166,0.37931,0.137931,0.172414,0.310345,0,0
0a,13.6041,5.58676,0.4,0.675063,0.861989,0.016693,0.384615,0.115385,0.230769,0.269231,0,0
0a,11.1607,5.65476,0.496,0.738502,0.852621,0.00814783,0.28125,0.15625,0.46875,0.09375,0,0
0a,13.6041,5.73187,0.4,0.688784,0.880686,0.0155749,0.423077,0.153846,0.192308,0.230769,0,0
0a,12.2833,5.30637,0.4,0.680569,0.864081,0.0166124,0.346154,0.192308,0.153846,0.307692,0,0
0a,14.6677,5.71062,0.352,0.707245,0.878654,0.0121095,0.391304,0.173913,0.26087,0.173913,0,0
0a,14.881,5.71429,0.384,0.700384,0.892547,0.0139788,0.44,0.16,0.2,0.2,0,0
0a,10.9672,5.38122,0.464,0.677181,0.8534,0.017463,0.333333,0.166667,0.166667,0.333333,0,0
0a,10.0806,5.26882,0.528,0.652838,0.821617,0.0175634,0.294118,0.117647,0.147059,0.441176,0,0
0a,15.2986,6.03785,0.384,0.679416,0.871759,0.0168258,0.4,0.16,0.16,0.28,0,0
0a,12.7871,5.52403,0.432,0.704997,0.868682,0.0156569,0.357143,0.142857,0.214286,0.285714,0,0
0a,13.9302,6.01786,0.448,0.731212,0.862315,0.00980669,0.275862,0.206897,0.413793,0.103448,0,0
0a,13.3019,5.67547,0.416,0.75851,0.876418,0.00788098,0.333333,0.185185,0.481481,0,0,0
0a,13.0359,5.35342,0.4,0.695408,0.871946,0.0157086,0.384615,0.153846,0.192308,0.269231,0,0
0a,9.49297,5.01229,0.48,0.711072,0.859896,0.0123055,0.322581,0.16129,0.322581,0.193548,0,0
0a,11.5741,4.69136,0.4,0.762676,0.888115,0.00880678,0.346154,0.230769,0.423077,0,0,0
0a,10.5952,5.59429,0.528,0.729904,0.86263,0.0101059,0.264706,0.176471,0.470588,0.0882353,0,0
0a,14.2242,6.29656,0.432,0.696886,0.866016,0.0132668,0.357143,0.178571,0.25,0.214286,0,0
0a,10.9852,5.21432,0.48,0.763572,0.875672,0.00734959,0.322581,0.193548,0.483871,0,0,0
0a,16.0327,5.90002,0.384,0.737178,0.884923,0.0120391,0.36,0.2,0.28,0.16,0,0
0a,11.7953,4.84392,0.416,0.749948,0.884344,0.010478,0.37037,0.185185,0.407407,0.037037,0,0
0a,10.9672,4.91329,0.464,0.690779,0.858244,0.0136213,0.333333,0.2,0.2,0.266667,0,0
0a,13.9302,5.86927,0.416,0.746153,0.876643,0.0107524,0.37037,0.185185,0.37037,0.0740741,0,0
0a,13.6041,5.65931,0.416,0.631071,0.827028,0.018964,0.333333,0.148148,0.148148,0.259259,0.111111,0
0a,11.1989,5.43519,0.464,0.783141,0.895343,0.00742948,0.333333,0.2,0.466667,0,0,0
0a,11.3862,4.67595,0.368,0.713009,0.881874,0.0136245,0.375,0.208333,0.208333,0.208333,0,0
0a,10.7759,5,0.448,0.667653,0.848912,0.0171269,0.344828,0.137931,0.172414,0.344828,0,0
0a,13.0359,5.562,0.416,0.689729,0.864362,0.0164364,0.37037,0.185185,0.148148,0.296296,0,0
0a,13.0208,4.93056,0.368,0.803769,0.925408,0.00746348,0.458333,0.25,0.291667,0,0,0
0a,11.5847,5.00458,0.432,0.805812,0.904584,0.00677775,0.357143,0.214286,0.428571,0,0,0
0a,10.2625,4.65232,0.48,0.762017,0.8766,0.00975153,0.322581,0.193548,0.483871,0,0,0
0a,12.0192,5.12821,0.416,0.736886,0.879119,0.0119727,0.37037,0.185185,0.259259,0.185185,0,0
0a,12.5134,5.53925,0.432,0.710424,0.867513,0.0149194,0.357143,0.142857,0.214286,0.285714,0,0
0a,10.2625,5.30911,0.48,0.754876,0.864327,0.0102198,0.290323,0.16129,0.548387,0,0,0
0a,12.7586,5.03541,0.368,0.724016,0.891238,0.0121085,0.416667,0.166667,0.25,0.166667,0,0
0a,15.0876,5.23038,0.336,0.71769,0.878885,0.00885978,0.363636,0.272727,0.227273,0.136364,0,0
0a,10.4244,4.78132,0.464,0.739082,0.864561,0.00957534,0.3,0.2,0.3,0.2,0,0
0a,13.0359,6.04867,0.464,0.738231,0.858481,0.0112588,0.3,0.166667,0.4,0.133333,0,0
0a,10.6115,4.98034,0.448,0.707106,0.857846,0.0158677,0.344828,0.137931,0.172414,0.344828,0,0
0a,14.2242,5.31035,0.336,0.75798,0.913781,0.00954006,0.5,0.181818,0.318182,0,0,0
0a,9.4755,4.59878,0.496,0.71626,0.852189,0.012758,0.3125,0.15625,0.21875,0.3125,0,0
0a,12.5134,5.60598,0.448,0.816282,0.904636,0.00671013,0.344828,0.206897,0.448276,0,0,0
0a,15.8648,6.59974,0.448,0.739552,0.877087,0.010137,0.344828,0.172414,0.413793,0.0689655,0,0
0a,11.5847,5.12815,0.432,0.672284,0.845284,0.0144832,0.321429,0.178571,0.178571,0.321429,0,0
0a,10.2477,4.7003,0.464,0.703551,0.864443,0.0150962,0.333333,0.166667,0.233333,0.266667,0,0
0a,14.2045,5.60606,0.4,0.72211,0.871929,0.0121218,0.346154,0.192308,0.230769,0.230769,0,0
0a,10.5952,4.9162,0.432,0.733313,0.867841,0.0126286,0.357143,0.142857,0.214286,0.285714,0,0
0a,10.5952,4.80318,0.448,0.689085,0.857731,0.0167177,0.344828,0.172414,0.172414,0.310345,0,0
0a,10.2477,4.75495,0.464,0.695424,0.849341,0.016794,0.333333,0.133333,0.166667,0.366667,0,0
0a,11.8177,5.48342,0.448,0.710986,0.86413,0.0115032,0.310345,0.206897,0.275862,0.206897,0,0
0a,10.7759,4.77011,0.432,0.722747,0.862296,0.0133189,0.357143,0.142857,0.25,0.25,0,0
0a,13.8935,5.48329,0.4,0.718033,0.873695,0.0112908,0.346154,0.230769,0.230769,0.192308,0,0
0a,9.9223,4.81562,0.496,0.697128,0.851159,0.0154554,0.3125,0.15625,0.21875,0.3125,0,0
0a,14.9035,5.80243,0.384,0.716176,0.889004,0.0128109,0.4,0.2,0.24,0.16,0,0
0a,10.9672,5.08876,0.48,0.672741,0.830474,0.0156622,0.290323,0.16129,0.16129,0.387097,0,0
0a,16.4474,6.05263,0.336,0.747549,0.905209,0.01055,0.454545,0.227273,0.227273,0.0909091,0,0
0a,7.6493,4.89555,0.592,0.772401,0.884165,0.00836281,0.263158,0.263158,0.473684,0,0,0
0a,9.6169,5.38547,0.56,0.720718,0.855971,0.0112037,0.277778,0.138889,0.444444,0.138889,0,0
0a,10.9672,4.73781,0.416,0.685623,0.857603,0.0145137,0.333333,0.185185,0.185185,0.296296,0,0
0a,14.2242,5.84138,0.4,0.670124,0.867158,0.0177481,0.384615,0.153846,0.153846,0.307692,0,0
0a,12.0192,4.74359,0.4,0.729612,0.876997,0.0125517,0.346154,0.192308,0.230769,0.230769,0,0
0a,9.76562,4.79167,0.496,0.691884,0.852846,0.0135134,0.3125,0.15625,0.25,0.28125,0,0
0a,17.3611,6.2963,0.352,0.715174,0.892664,0.0122561,0.434783,0.217391,0.173913,0.173913,0,0
0a,12.7586,4.96737,0.368,0.748664,0.903453,0.0100397,0.458333,0.208333,0.291667,0.0416667,0,0
0a,15.2986,5.62989,0.384,0.691785,0.867288,0.0135058,0.4,0.16,0.16,0.28,0,0
0a,12.7586,5.1715,0.4,0.73166,0.885333,0.0107751,0.384615,0.192308,0.346154,0.0769231,0,0
0a,9.4697,4.39394,0.48,0.799851,0.894273,0.0078478,0.322581,0.225806,0.451613,0,0,0
0a,15.25,6.09998,0.4,0.715731,0.881461,0.0130114,0.384615,0.192308,0.192308,0.230769,0,0
0a,13.6041,5.65931,0.416,0.699169,0.871864,0.015506,0.37037,0.148148,0.222222,0.259259,0,0
0a,12.258,5.36085,0.432,0.807278,0.913086,0.00695383,0.392857,0.214286,0.392857,0,0,0
0a,13.0208,5.13889,0.4,0.753924,0.890502,0.00907304,0.384615,0.230769,0.384615,0,0,0
0a,13.0208,5.34722,0.4,0.71289,0.881925,0.0135993,0.384615,0.192308,0.192308,0.230769,0,0
0a,10.5952,4.9727,0.464,0.704399,0.853324,0.0141379,0.333333,0.133333,0.2,0.333333,0,0
0a,11.2471,5.03871,0.464,0.709337,0.86384,0.0129558,0.333333,0.166667,0.266667,0.233333,0,0
0a,12.2833,4.91331,0.4,0.684415,0.863784,0.0152331,0.384615,0.153846,0.192308,0.269231,0,0
0a,10.5952,5.59429,0.512,0.667357,0.834128,0.0166307,0.30303,0.151515,0.151515,0.393939,0,0
0a,10.2477,4.75495,0.464,0.751753,0.87023,0.00893452,0.3,0.2,0.5,0,0,0
0a,12.258,4.51096,0.384,0.7743,0.902251,0.00672701,0.4,0.28,0.32,0,0,0
0a,11.1702,5.77873,0.512,0.779577,0.89076,0.007633,0.333333,0.212121,0.454545,0,0,0
0a,12.5134,5.40577,0.4,0.743424,0.894524,0.0103266,0.423077,0.192308,0.346154,0.0384615,0,0
0a,13.3019,5.67547,0.448,0.718382,0.867605,0.011468,0.344828,0.172414,0.275862,0.206897,0,0
0a,13.0359,5.07532,0.4,0.740471,0.879552,0.00888673,0.346154,0.230769,0.384615,0.0384615,0,0
0a,13.8935,5.26099,0.368,0.726326,0.882183,0.00958623,0.375,0.25,0.208333,0.166667,0,0
0a,11.8177,5.23131,0.448,0.669404,0.851009,0.0178583,0.344828,0.172414,0.137931,0.344828,0,0
0a,12.5,5.53333,0.56,0.709088,0.888693,0.00978269,0.5,0.194444,0.138889,0.166667,0,0
0a,14.5401,5.42831,0.336,0.747079,0.915191,0.011155,0.5,0.181818,0.272727,0.0454545,0,0
0a,16.0327,5.98553,0.352,0.708623,0.893639,0.0133935,0.434783,0.217391,0.173913,0.173913,0,0
0a,15.6511,6.42739,0.384,0.740123,0.894326,0.0110019,0.4,0.24,0.24,0.12,0,0
0a,12.2833,4.78229,0.384,0.718017,0.874096,0.010868,0.36,0.24,0.2,0.2,0,0
0a,13.0815,5.09308,0.368,0.732484,0.884655,0.0118154,0.375,0.166667,0.291667,0.166667,0,0
0a,12.7586,5.57978,0.448,0.683351,0.862416,0.0169837,0.37931,0.137931,0.172414,0.310345,0,0
0a,12.7871,6.2742,0.48,0.795689,0.884836,0.00603444,0.290323,0.193548,0.516129,0,0,0
0a,15.2986,5.71148,0.352,0.740639,0.89394,0.0106652,0.391304,0.217391,0.26087,0.130435,0,0
0a,10.0876,5.00347,0.512,0.707362,0.853761,0.0134955,0.30303,0.151515,0.272727,0.272727,0,0
0a,11.8177,5.67251,0.48,0.763034,0.877895,0.00888463,0.322581,0.193548,0.483871,0,0,0
0a,9.9223,5.0273,0.512,0.737037,0.848521,0.0113097,0.272727,0.151515,0.30303,0.272727,0,0
0a,15.7302,5.95651,0.368,0.767415,0.906863,0.0103965,0.416667,0.25,0.333333,0,0,0
0a,12.7586,5.03541,0.4,0.708454,0.887699,0.0148729,0.423077,0.192308,0.192308,0.192308,0,0
0a,8.1398,4.29781,0.528,0.702235,0.851403,0.0127863,0.294118,0.176471,0.264706,0.264706,0,0
0a,10.0876,5.11107,0.496,0.687148,0.844562,0.0164473,0.3125,0.15625,0.1875,0.34375,0,0
0a,10.5952,4.63366,0.432,0.718476,0.866968,0.012958,0.357143,0.178571,0.25,0.214286,0,0
0a,14.9035,5.16655,0.336,0.779878,0.914771,0.00787807,0.454545,0.227273,0.318182,0,0,0
0a,16.0327,5.81451,0.336,0.768472,0.910435,0.00814694,0.454545,0.227273,0.318182,0,0,0
0a,12.7586,5.10346,0.384,0.770851,0.904179,0.00854633,0.4,0.28,0.32,0,0,0
0a,13.0208,4.79167,0.368,0.71613,0.883502,0.0117242,0.416667,0.166667,0.25,0.166667,0,0
0a,14.2045,5.07576,0.368,0.723211,0.888408,0.0114537,0.416667,0.208333,0.208333,0.166667,0,0
0a,13.0208,5.48611,0.432,0.686715,0.858113,0.0149586,0.357143,0.142857,0.178571,0.321429,0,0
0a,8.5713,4.47993,0.496,0.689241,0.842339,0.0159908,0.28125,0.1875,0.1875,0.34375,0,0
0a,10.2477,4.97357,0.48,0.739505,0.856561,0.0111704,0.322581,0.16129,0.387097,0.129032,0,0
0a,9.77199,4.79479,0.464,0.679391,0.854723,0.0167202,0.333333,0.2,0.166667,0.3,0,0
0a,10.2477,4.86426,0.48,0.728618,0.864198,0.0126814,0.322581,0.16129,0.290323,0.225806,0,0
0a,11.7953,4.21484,0.384,0.774606,0.905287,0.00804048,0.4,0.24,0.36,0,0,0
0a,12.0669,6.04955,0.48,0.717294,0.861976,0.0134085,0.322581,0.16129,0.225806,0.290323,0,0
0a,10.9672,4.56234,0.416,0.765198,0.891231,0.00841503,0.37037,0.259259,0.37037,0,0,0
0a,11.1702,4.88511,0.448,0.7091,0.855389,0.0140894,0.344828,0.137931,0.172414,0.344828,0,0
0a,13.0359,5.49247,0.416,0.717032,0.877732,0.0117444,0.37037,0.222222,0.222222,0.185185,0,0
0a,10.0806,4.24731,0.432,0.762479,0.875974,0.00887474,0.321429,0.214286,0.464286,0,0,0
0a,8.5713,4.47993,0.512,0.726686,0.858757,0.0104262,0.272727,0.181818,0.363636,0.181818,0,0
0a,10.8102,4.55469,0.416,0.73069,0.875904,0.01096,0.37037,0.185185,0.222222,0.222222,0,0
0a,9.12077,4.13475,0.432,0.721999,0.863935,0.0126266,0.321429,0.178571,0.25,0.25,0,0
0a,11.863,4.80849,0.4,0.700688,0.862631,0.0124701,0.346154,0.230769,0.153846,0.269231,0,0
0a,9.82335,5.02956,0.512,0.738343,0.855702,0.0098785,0.272727,0.181818,0.424242,0.121212,0,0
0a,9.34085,4.38397,0.464,0.722466,0.862408,0.0129027,0.333333,0.166667,0.233333,0.266667,0,0
0a,9.65354,4.42776,0.432,0.742639,0.876878,0.0105466,0.357143,0.214286,0.321429,0.107143,0,0
0a,8.48321,3.84572,0.464,0.730048,0.869973,0.0111309,0.333333,0.2,0.266667,0.2,0,0
0a,10.1944,4.13214,0.416,0.771756,0.892736,0.00758742,0.37037,0.222222,0.407407,0,0,0
0a,10.1442,4.00357,0.4,0.762489,0.890456,0.00850198,0.346154,0.269231,0.384615,0,0,0
0a,10.1087,3.98958,0.368,0.726562,0.883234,0.0112778,0.416667,0.166667,0.25,0.166667,0,0
0a,9.96256,4.35696,0.416,0.721539,0.866627,0.0114925,0.333333,0.185185,0.296296,0.185185,0,0
0a,9.36319,4.39446,0.464,0.721111,0.855474,0.0118092,0.3,0.166667,0.3,0.233333,0,0
0a,10.1442,4.05767,0.384,0.74044,0.884603,0.00997772,0.36,0.24,0.32,0.08,0,0
0a,11.4268,4.50976,0.4,0.719343,0.881713,0.0121785,0.384615,0.192308,0.230769,0.192308,0,0
0a,11.3157,4.76769,0.432,0.711778,0.864656,0.0130001,0.321429,0.178571,0.25,0.25,0,0
0a,6.26505,3.70891,0.624,0.701691,0.837447,0.011896,0.25,0.15,0.35,0.25,0,0
0a,11.932,4.5819,0.4,0.712778,0.874937,0.0127897,0.423077,0.153846,0.192308,0.230769,0,0
0a,9.00735,4.75588,0.496,0.753674,0.875799,0.00838161,0.3125,0.1875,0.5,0,0,0
0a,10.9152,4.01679,0.384,0.700448,0.880573,0.0128436,0.44,0.16,0.16,0.24,0,0
0a,9.65354,4.73667,0.464,0.717012,0.86108,0.0124441,0.333333,0.166667,0.3,0.2,0,0
0a,9.86896,4.26339,0.432,0.697179,0.861551,0.0140814,0.321429,0.214286,0.178571,0.285714,0,0
0a,12.7189,4.68057,0.368,0.726549,0.888137,0.0114678,0.375,0.25,0.208333,0.166667,0,0
0a,10.3979,4.43644,0.416,0.71183,0.867568,0.0134839,0.333333,0.185185,0.222222,0.259259,0,0
0a,13.7437,4.61789,0.336,0.746481,0.901504,0.00967086,0.454545,0.227273,0.227273,0.0909091,0,0
0a,10.4868,4.25065,0.416,0.654129,0.849289,0.0181897,0.333333,0.185185,0.148148,0.333333,0,0
0a,9.21245,4.32371,0.464,0.72403,0.860275,0.0113621,0.3,0.2,0.233333,0.266667,0,0
0a,9.86896,4.31603,0.416,0.719564,0.875422,0.0118452,0.37037,0.222222,0.185185,0.222222,0,0
0a,10.5424,4.3294,0.432,0.73533,0.872635,0.0104198,0.357143,0.178571,0.285714,0.178571,0,0
0a,11.0487,4.59626,0.432,0.734514,0.864285,0.0103468,0.321429,0.178571,0.321429,0.178571,0,0
0a,11.2471,5.27865,0.432,0.772921,0.87733,0.008504,0.321429,0.214286,0.464286,0,0,0
0a,11.7472,4.19768,0.368,0.716042,0.883907,0.0121309,0.375,0.25,0.208333,0.166667,0,0
0a,10.4755,4.13433,0.416,0.689195,0.872407,0.0149873,0.407407,0.148148,0.185185,0.259259,0,0
0a,12.1273,4.85094,0.4,0.694447,0.877163,0.0148845,0.384615,0.192308,0.192308,0.230769,0,0
0a,9.92855,4.28913,0.432,0.726624,0.877159,0.0108831,0.357143,0.178571,0.285714,0.178571,0,0
0a,9.82335,4.61043,0.464,0.800231,0.885554,0.00668344,0.3,0.166667,0.533333,0,0,0
0a,10.0033,4.64153,0.48,0.702818,0.853804,0.0124955,0.290323,0.225806,0.193548,0.290323,0,0
0a,10.3371,4.02456,0.4,0.729,0.87799,0.0110621,0.384615,0.192308,0.230769,0.192308,0,0
0a,11.0768,4.7852,0.432,0.712678,0.867019,0.0142723,0.357143,0.178571,0.214286,0.25,0,0
0a,11.4884,4.59535,0.4,0.680283,0.858526,0.0162751,0.346154,0.192308,0.153846,0.307692,0,0
0a,11.8481,4.48647,0.368,0.750503,0.89855,0.00934798,0.416667,0.25,0.333333,0,0,0
0a,11.0768,4.43074,0.4,0.687731,0.872217,0.0146304,0.384615,0.192308,0.192308,0.230769,0,0
0a,8.4145,3.81457,0.448,0.729774,0.873745,0.0116817,0.344828,0.206897,0.241379,0.206897,0,0
0a,10.1944,4.45836,0.448,0.679024,0.853364,0.0169741,0.37931,0.137931,0.137931,0.344828,0,0
0a,8.23891,4.21832,0.512,0.688017,0.834818,0.0162241,0.30303,0.151515,0.121212,0.424242,0,0
0a,11.0768,4.54889,0.416,0.756801,0.874264,0.00931547,0.37037,0.185185,0.444444,0,0,0
0a,11.932,4.45462,0.368,0.754579,0.899213,0.00989111,0.416667,0.208333,0.375,0,0,0
0a,9.86896,4.4213,0.432,0.69218,0.855963,0.0141797,0.321429,0.214286,0.142857,0.321429,0,0
0a,10.2921,4.3913,0.432,0.692958,0.858856,0.0145687,0.357143,0.178571,0.178571,0.285714,0,0
0a,9.52231,4.46914,0.464,0.701496,0.843234,0.0151965,0.3,0.133333,0.2,0.366667,0,0
0a,12.6218,5.25065,0.368,0.80699,0.916031,0.00615547,0.416667,0.25,0.333333,0,0,0
0a,11.1518,4.87706,0.464,0.778701,0.884318,0.0080006,0.333333,0.166667,0.5,0,0,0
0a,10.1442,4.38229,0.432,0.728049,0.87436,0.0137135,0.392857,0.142857,0.214286,0.25,0,0
0a,10.9152,4.54072,0.432,0.707809,0.871909,0.0125585,0.357143,0.214286,0.214286,0.214286,0,0
0a,11.6166,5.1423,0.432,0.723534,0.868344,0.0139657,0.357143,0.142857,0.25,0.25,0,0
0a,11.7953,4.78101,0.416,0.736578,0.886436,0.0118286,0.37037,0.185185,0.296296,0.148148,0,0
